president,subgroup,modeldate,approve_estimate,approve_hi,approve_lo,disapprove_estimate,disapprove_hi,disapprove_lo,timestamp
Donald Trump,Voters,7/18/2020,40.739294,45.024757,36.45383,55.192133,59.723171,50.661095,19/07/2020 00:27
Donald Trump,All polls,7/18/2020,40.185953,44.467984,35.903923,55.677787,60.25129,51.104284,19/07/2020 00:20
Donald Trump,Voters,7/17/2020,40.739294,45.02479,36.453797,55.192133,59.723193,50.661073,17/07/2020 18:13
Donald Trump,Adults,7/17/2020,39.566988,43.139093,35.994883,56.265487,60.194595,52.336379,17/07/2020 18:11
Donald Trump,All polls,7/17/2020,40.185953,44.467984,35.903922,55.677787,60.251297,51.104278,17/07/2020 18:10
Donald Trump,Voters,7/16/2020,40.943184,45.285427,36.60094,55.005862,59.585702,50.426021,16/07/2020 13:47
Donald Trump,Adults,7/16/2020,39.63104,43.337984,35.924097,56.269399,60.367937,52.170861,16/07/2020 13:46
Donald Trump,All polls,7/16/2020,40.337064,44.703125,35.971004,55.579876,60.257302,50.90245,16/07/2020 13:45
Donald Trump,Adults,7/15/2020,39.593906,43.261946,35.925867,56.300045,60.333859,52.266232,15/07/2020 17:18
Donald Trump,Voters,7/15/2020,40.902731,45.221678,36.583783,55.062059,59.630854,50.493265,15/07/2020 17:19
Donald Trump,All polls,7/15/2020,40.31181,44.653608,35.970012,55.620666,60.275325,50.966008,15/07/2020 17:17
Donald Trump,Voters,7/14/2020,41.242419,45.211712,37.273126,54.527883,59.367515,49.68825,14/07/2020 19:04
Donald Trump,Adults,7/14/2020,39.66195,43.428585,35.895315,56.35825,60.503107,52.213392,14/07/2020 19:03
Donald Trump,All polls,7/14/2020,40.311076,44.401879,36.220273,55.205477,59.973027,50.437928,14/07/2020 19:02
Donald Trump,All polls,7/13/2020,40.44294,44.451422,36.434457,55.169294,59.908563,50.430025,13/07/2020 16:47
Donald Trump,Adults,7/13/2020,39.622797,43.314359,35.931235,56.042254,60.232291,51.852217,13/07/2020 16:48
Donald Trump,Voters,7/13/2020,41.132169,44.925777,37.338561,54.679219,59.417904,49.940534,13/07/2020 16:49
Donald Trump,Voters,07/12/2020,41.090612,44.95684,37.224384,55.286956,58.950775,51.623136,12/07/2020 13:21
Donald Trump,Adults,07/12/2020,39.538852,43.213463,35.864242,55.968737,60.193399,51.744075,12/07/2020 13:20
Donald Trump,All polls,07/12/2020,40.356987,44.426197,36.287778,55.592104,59.607167,51.577041,12/07/2020 13:18
Donald Trump,Adults,07/11/2020,39.538852,43.213466,35.864239,55.968737,60.193414,51.74406,12/07/2020 13:10
Donald Trump,Voters,07/11/2020,40.805233,44.646269,36.964198,55.548612,59.14779,51.949434,12/07/2020 13:14
Donald Trump,All polls,07/11/2020,40.121716,44.127069,36.116363,55.814,59.811056,51.816945,12/07/2020 13:08
Donald Trump,Adults,07/10/2020,39.538852,43.213465,35.864239,55.968737,60.193424,51.74405,10/07/2020 15:10
Donald Trump,Voters,07/10/2020,40.805233,44.646272,36.964195,55.548612,59.147795,51.949429,10/07/2020 15:11
Donald Trump,All polls,07/10/2020,40.121716,44.127057,36.116376,55.814,59.811053,51.816947,10/07/2020 15:08
Donald Trump,Voters,07/09/2020,40.740068,44.530178,36.949959,55.653048,59.199268,52.106829,09/07/2020 16:46
Donald Trump,Adults,07/09/2020,39.46973,43.101125,35.838335,55.996682,60.19499,51.798375,09/07/2020 16:45
Donald Trump,All polls,07/09/2020,40.079719,44.043198,36.116241,55.885019,59.844725,51.925314,09/07/2020 16:43
Donald Trump,Voters,07/08/2020,40.721666,44.449453,36.99388,55.640398,59.172445,52.108351,08/07/2020 17:25
Donald Trump,Adults,07/08/2020,39.927464,43.492385,36.362544,55.884479,60.281201,51.487757,08/07/2020 17:24
Donald Trump,All polls,07/08/2020,40.367127,44.141864,36.59239,55.779274,59.774567,51.783982,08/07/2020 17:23
Donald Trump,Voters,07/07/2020,40.863598,44.642903,37.084293,55.705694,59.311596,52.099792,07/07/2020 16:40
Donald Trump,Adults,07/07/2020,40.341115,43.801871,36.880358,55.733564,60.258457,51.20867,07/07/2020 16:39
Donald Trump,All polls,07/07/2020,40.61152,44.296284,36.926755,55.735439,59.798232,51.672645,07/07/2020 16:37
Donald Trump,Adults,07/06/2020,40.127439,43.388945,36.865932,56.274332,60.398534,52.15013,06/07/2020 14:47
Donald Trump,Voters,07/06/2020,41.1416,45.001579,37.281622,55.573143,59.182166,51.96412,06/07/2020 14:48
Donald Trump,All polls,07/06/2020,40.71556,44.471303,36.959817,55.886945,59.729606,52.044283,06/07/2020 14:45
Donald Trump,Voters,07/05/2020,40.985412,44.717088,37.253736,55.703865,59.252642,52.155088,06/07/2020 00:27
Donald Trump,All polls,07/05/2020,40.678215,44.373346,36.983084,55.908592,59.775515,52.041669,06/07/2020 00:17
Donald Trump,Adults,07/05/2020,40.143646,43.445799,36.841493,56.410891,60.659585,52.162197,06/07/2020 00:22
Donald Trump,Adults,07/04/2020,40.143646,43.445804,36.841488,56.410891,60.659589,52.162193,06/07/2020 00:23
Donald Trump,All polls,07/04/2020,40.678215,44.373362,36.983069,55.908592,59.775515,52.041669,06/07/2020 00:20
Donald Trump,Voters,07/04/2020,40.985412,44.717088,37.253736,55.703865,59.252642,52.155088,06/07/2020 00:28
Donald Trump,Adults,07/03/2020,40.143646,43.445775,36.841517,56.410891,60.659585,52.162196,03/07/2020 09:38
Donald Trump,Voters,07/03/2020,40.985412,44.717087,37.253738,55.703865,59.252642,52.155089,03/07/2020 09:39
Donald Trump,All polls,07/03/2020,40.678215,44.373346,36.983084,55.908592,59.775512,52.041673,03/07/2020 09:36
Donald Trump,Voters,07/02/2020,40.895036,44.561527,37.228546,55.772391,59.305599,52.239184,02/07/2020 15:08
Donald Trump,Adults,07/02/2020,40.215539,43.549492,36.881587,56.337405,60.605206,52.069605,02/07/2020 15:07
Donald Trump,All polls,07/02/2020,40.664181,44.279053,37.049309,55.921686,59.781103,52.062268,02/07/2020 15:05
Donald Trump,Adults,07/01/2020,40.135013,43.469301,36.800724,56.425815,60.602219,52.249412,01/07/2020 20:27
Donald Trump,Voters,07/01/2020,40.691403,44.27062,37.112185,56.069362,59.543676,52.595048,01/07/2020 20:29
Donald Trump,All polls,07/01/2020,40.539296,44.087996,36.990596,56.063674,59.838288,52.289061,01/07/2020 20:26
Donald Trump,Adults,6/30/2020,40.083442,43.577982,36.588901,57.033869,61.079257,52.988481,30/06/2020 17:28
Donald Trump,Voters,6/30/2020,40.954983,44.643249,37.266717,55.809271,59.385634,52.232908,30/06/2020 17:30
Donald Trump,All polls,6/30/2020,40.292702,43.954724,36.63068,56.429695,60.300873,52.558518,30/06/2020 17:27
Donald Trump,Voters,6/29/2020,41.138215,44.868734,37.407696,55.285319,58.869937,51.7007,29/06/2020 18:37
Donald Trump,Adults,6/29/2020,40.281183,43.594434,36.967932,56.777594,60.85018,52.705007,29/06/2020 18:35
Donald Trump,All polls,6/29/2020,40.539015,44.209006,36.869023,56.013408,59.890708,52.136107,29/06/2020 18:34
Donald Trump,Voters,6/28/2020,40.923345,44.615547,37.231144,55.492882,59.150352,51.835412,29/06/2020 09:47
Donald Trump,All polls,6/28/2020,40.571462,44.362335,36.780589,56.07503,60.005258,52.144801,29/06/2020 09:37
Donald Trump,Adults,6/28/2020,40.099868,43.457516,36.742221,56.873656,60.967059,52.780253,29/06/2020 09:42
Donald Trump,Adults,6/27/2020,40.099868,43.4575,36.742237,56.873656,60.967082,52.780229,29/06/2020 09:43
Donald Trump,Voters,6/27/2020,40.923345,44.615548,37.231143,55.492882,59.150356,51.835407,29/06/2020 09:48
Donald Trump,All polls,6/27/2020,40.571462,44.362334,36.780591,56.07503,60.005252,52.144807,29/06/2020 09:40
Donald Trump,Voters,6/26/2020,40.923345,44.615548,37.231143,55.492882,59.150356,51.835407,26/06/2020 13:40
Donald Trump,Adults,6/26/2020,40.099868,43.457491,36.742246,56.873656,60.967065,52.780247,26/06/2020 13:38
Donald Trump,All polls,6/26/2020,40.571462,44.362332,36.780593,56.07503,60.005255,52.144804,26/06/2020 13:37
Donald Trump,Voters,6/25/2020,40.82888,44.784912,36.872848,54.69656,58.52647,50.866651,25/06/2020 22:43
Donald Trump,Adults,6/25/2020,39.8699,43.625389,36.11441,55.865459,60.171955,51.558963,25/06/2020 22:41
Donald Trump,All polls,6/25/2020,40.633793,44.668048,36.599538,55.198523,59.173186,51.22386,25/06/2020 22:40
Donald Trump,Adults,6/24/2020,39.842722,43.613251,36.072194,55.722476,60.063116,51.381837,24/06/2020 17:05
Donald Trump,Voters,6/24/2020,41.286854,45.187379,37.386329,55.133248,58.847578,51.418919,24/06/2020 17:07
Donald Trump,All polls,6/24/2020,40.900957,44.915902,36.886012,55.409157,59.311334,51.506981,24/06/2020 17:04
Donald Trump,Voters,6/23/2020,41.669989,45.605001,37.734976,54.722589,58.485341,50.959838,23/06/2020 18:32
Donald Trump,Adults,6/23/2020,39.919344,43.789213,36.049475,55.729882,60.133608,51.326157,23/06/2020 18:30
Donald Trump,All polls,6/23/2020,40.967092,45.084599,36.849584,55.250881,59.282847,51.218915,23/06/2020 18:29
Donald Trump,Voters,6/22/2020,41.757222,45.749392,37.765053,54.884493,58.71707,51.051916,22/06/2020 19:23
Donald Trump,Adults,6/22/2020,39.897809,43.795149,36.00047,55.725231,60.153582,51.29688,22/06/2020 19:21
Donald Trump,All polls,6/22/2020,41.07013,45.2648,36.875459,55.335237,59.436365,51.234109,22/06/2020 19:20
Donald Trump,Voters,6/21/2020,42.352375,46.201742,38.503008,54.696737,58.501051,50.892423,22/06/2020 00:18
Donald Trump,Adults,6/21/2020,39.91204,43.842404,35.981675,55.781951,60.235322,51.328579,22/06/2020 00:14
Donald Trump,All polls,6/21/2020,41.37786,45.580932,37.174788,55.189286,59.283296,51.095277,22/06/2020 00:12
Donald Trump,Adults,6/20/2020,39.91204,43.8424,35.981679,55.781951,60.235313,51.328589,20/06/2020 08:50
Donald Trump,Voters,6/20/2020,42.352375,46.201745,38.503005,54.696737,58.501056,50.892418,20/06/2020 08:52
Donald Trump,All polls,6/20/2020,41.37786,45.580923,37.174797,55.189286,59.283293,51.09528,20/06/2020 08:49
Donald Trump,Adults,6/19/2020,39.948969,43.863745,36.034193,55.836371,60.362457,51.310285,19/06/2020 14:09
Donald Trump,Voters,6/19/2020,42.352375,46.201742,38.503009,54.696737,58.50105,50.892424,19/06/2020 14:11
Donald Trump,All polls,6/19/2020,41.404318,45.636754,37.171881,55.227497,59.353841,51.101152,19/06/2020 14:08
Donald Trump,Voters,6/18/2020,42.400976,46.212566,38.589386,54.695885,58.452654,50.939117,18/06/2020 18:12
Donald Trump,Adults,6/18/2020,39.975879,43.882596,36.069163,55.762485,60.28227,51.242701,18/06/2020 18:10
Donald Trump,All polls,6/18/2020,41.426064,45.619795,37.232333,55.223162,59.326039,51.120285,18/06/2020 18:09
Donald Trump,Voters,6/17/2020,41.592103,45.506773,37.677432,55.114669,59.035639,51.193698,17/06/2020 18:29
Donald Trump,Adults,6/17/2020,39.747179,43.723573,35.770785,55.712369,60.052855,51.371882,17/06/2020 18:27
Donald Trump,All polls,6/17/2020,40.807029,45.123615,36.490442,55.332447,59.433054,51.23184,17/06/2020 18:26
Donald Trump,Voters,6/16/2020,41.826764,45.604226,38.049301,54.833596,58.707409,50.959782,16/06/2020 09:36
Donald Trump,Adults,6/16/2020,39.969497,43.980366,35.958627,55.489367,59.878087,51.100647,16/06/2020 09:34
Donald Trump,All polls,6/16/2020,40.784289,45.00801,36.560569,55.090235,59.222819,50.957651,16/06/2020 09:33
Donald Trump,Adults,6/15/2020,39.969497,43.980356,35.958638,55.489367,59.878104,51.10063,15/06/2020 17:04
Donald Trump,Voters,6/15/2020,41.817059,45.596022,38.038097,54.867788,58.757834,50.977743,15/06/2020 17:06
Donald Trump,All polls,6/15/2020,40.777122,44.993872,36.560372,55.109668,59.257116,50.962221,15/06/2020 17:03
Donald Trump,Voters,6/14/2020,41.919534,45.599288,38.23978,54.327186,58.135594,50.518779,15/06/2020 00:21
Donald Trump,All polls,6/14/2020,41.128034,45.343645,36.912423,54.633038,58.818859,50.447217,15/06/2020 00:12
Donald Trump,Adults,6/14/2020,40.198758,44.206905,36.19061,55.249593,59.772764,50.726422,15/06/2020 00:17
Donald Trump,Adults,6/13/2020,40.198758,44.206934,36.190582,55.249593,59.77276,50.726425,15/06/2020 00:18
Donald Trump,All polls,6/13/2020,41.128034,45.343649,36.912419,54.633038,58.818859,50.447217,15/06/2020 00:15
Donald Trump,Voters,6/13/2020,41.919534,45.599288,38.23978,54.327186,58.135594,50.518779,15/06/2020 00:23
Donald Trump,Adults,06/12/2020,40.198758,44.206907,36.190608,55.249593,59.772771,50.726415,12/06/2020 18:43
Donald Trump,Voters,06/12/2020,41.919534,45.599286,38.239781,54.327186,58.135594,50.518779,12/06/2020 18:45
Donald Trump,All polls,06/12/2020,41.128034,45.343657,36.912411,54.633038,58.81886,50.447216,12/06/2020 18:42
Donald Trump,Voters,06/11/2020,41.520222,45.183941,37.856504,54.725654,58.637449,50.813858,11/06/2020 19:22
Donald Trump,Adults,06/11/2020,40.198758,44.206931,36.190585,55.249593,59.772764,50.726422,11/06/2020 19:20
Donald Trump,All polls,06/11/2020,40.883788,45.084267,36.683309,54.833459,59.118049,50.548869,11/06/2020 19:19
Donald Trump,Adults,06/10/2020,40.152325,44.243633,36.061017,55.143281,59.698194,50.588369,10/06/2020 18:26
Donald Trump,Voters,06/10/2020,41.791798,45.371019,38.212577,54.972925,58.780024,51.165826,10/06/2020 18:28
Donald Trump,All polls,06/10/2020,41.119616,45.373985,36.865247,54.870576,59.101468,50.639684,10/06/2020 18:25
Donald Trump,Adults,06/09/2020,40.098825,44.288083,35.909567,55.156679,59.78872,50.524639,09/06/2020 20:53
Donald Trump,Voters,06/09/2020,41.733794,45.35493,38.112659,54.905326,58.709066,51.101587,09/06/2020 20:55
Donald Trump,All polls,06/09/2020,41.101161,45.440136,36.762187,54.788401,59.075079,50.501723,09/06/2020 20:52
Donald Trump,Voters,06/08/2020,41.8713,45.590189,38.15241,54.74364,58.585835,50.901445,08/06/2020 17:50
Donald Trump,Adults,06/08/2020,40.087201,44.282962,35.891441,55.153286,59.783159,50.523413,08/06/2020 17:48
Donald Trump,All polls,06/08/2020,41.141242,45.560866,36.721619,54.671778,58.997477,50.346079,08/06/2020 17:47
Donald Trump,Voters,06/07/2020,42.282863,45.697137,38.868588,54.062353,57.70356,50.421145,07/06/2020 09:15
Donald Trump,All polls,06/07/2020,41.662846,45.778461,37.547231,53.91529,57.938008,49.892572,07/06/2020 09:08
Donald Trump,Adults,06/07/2020,40.895963,44.973226,36.8187,54.170327,58.441552,49.899103,07/06/2020 09:12
Donald Trump,Adults,06/06/2020,40.895963,44.973218,36.818708,54.170327,58.441548,49.899106,07/06/2020 09:13
Donald Trump,Voters,06/06/2020,42.203073,45.640224,38.765922,54.106187,57.809557,50.402816,07/06/2020 09:16
Donald Trump,All polls,06/06/2020,41.552531,45.6814,37.423662,53.910723,57.996186,49.825259,07/06/2020 09:11
Donald Trump,Voters,06/05/2020,42.203073,45.640222,38.765925,54.106187,57.809553,50.402821,05/06/2020 18:12
Donald Trump,Adults,06/05/2020,40.895963,44.973221,36.818706,54.170327,58.441533,49.899122,05/06/2020 18:10
Donald Trump,All polls,06/05/2020,41.552531,45.681412,37.42365,53.910723,57.996186,49.825259,05/06/2020 18:09
Donald Trump,Voters,06/04/2020,42.379172,45.864922,38.893423,53.640724,57.423574,49.857874,04/06/2020 17:59
Donald Trump,Adults,06/04/2020,41.182024,45.377364,36.986684,53.277058,57.641847,48.912269,04/06/2020 17:57
Donald Trump,All polls,06/04/2020,41.918834,46.100161,37.737507,53.185404,57.306275,49.064533,04/06/2020 17:56
Donald Trump,Adults,06/03/2020,42.650641,46.652128,38.649153,53.757567,58.044477,49.470656,03/06/2020 16:10
Donald Trump,Voters,06/03/2020,42.70874,46.202733,39.214746,53.761675,57.62176,49.901589,03/06/2020 16:12
Donald Trump,All polls,06/03/2020,42.741317,46.531485,38.951149,53.555514,57.616942,49.494087,03/06/2020 16:09
Donald Trump,Voters,06/02/2020,42.869312,46.630778,39.107846,54.199645,57.729437,50.669854,02/06/2020 18:51
Donald Trump,Adults,06/02/2020,42.147774,46.02751,38.268038,54.25964,58.575228,49.944053,02/06/2020 18:49
Donald Trump,All polls,06/02/2020,42.597508,46.603397,38.591619,54.050456,57.984432,50.116481,02/06/2020 18:48
Donald Trump,Adults,06/01/2020,42.629471,46.653933,38.605009,53.620187,58.256262,48.984112,01/06/2020 23:54
Donald Trump,Voters,06/01/2020,43.201541,47.004343,39.398739,53.763417,57.356676,50.170158,01/06/2020 23:56
Donald Trump,All polls,06/01/2020,42.924147,46.966356,38.881939,53.58608,57.687257,49.484903,01/06/2020 23:53
Donald Trump,Voters,5/31/2020,43.388398,47.146061,39.630735,53.407222,56.92959,49.884854,31/05/2020 16:46
Donald Trump,Adults,5/31/2020,43.126314,47.028838,39.22379,53.101491,57.585113,48.617869,31/05/2020 16:45
Donald Trump,All polls,5/31/2020,43.123837,47.108061,39.139613,53.353344,57.411602,49.295085,31/05/2020 16:44
Donald Trump,Adults,5/30/2020,42.551211,46.469091,38.633331,53.377343,58.230625,48.524061,31/05/2020 00:20
Donald Trump,Voters,5/30/2020,42.90888,46.800573,39.017187,53.676659,57.317234,50.036085,31/05/2020 00:23
Donald Trump,All polls,5/30/2020,42.64835,46.696694,38.600005,53.572363,57.803003,49.341722,31/05/2020 00:18
Donald Trump,Adults,5/29/2020,42.551211,46.46909,38.633332,53.377343,58.230619,48.524066,29/05/2020 15:35
Donald Trump,Voters,5/29/2020,42.90888,46.800575,39.017185,53.676659,57.317234,50.036085,29/05/2020 15:37
Donald Trump,All polls,5/29/2020,42.64835,46.696699,38.600001,53.572363,57.803004,49.341721,29/05/2020 15:34
Donald Trump,Voters,5/28/2020,42.912593,46.769506,39.05568,53.782857,57.41732,50.148394,28/05/2020 23:52
Donald Trump,Adults,5/28/2020,42.552145,46.493395,38.610895,53.301152,58.248859,48.353445,28/05/2020 23:50
Donald Trump,All polls,5/28/2020,42.591724,46.616538,38.56691,53.611055,57.886464,49.335646,28/05/2020 23:49
Donald Trump,Voters,5/27/2020,42.714451,46.567215,38.861688,53.962761,57.688898,50.236624,27/05/2020 19:01
Donald Trump,Adults,5/27/2020,42.509956,46.538011,38.4819,53.315654,58.327355,48.303952,27/05/2020 18:59
Donald Trump,All polls,5/27/2020,42.528747,46.605484,38.45201,53.664369,58.02169,49.307048,27/05/2020 18:58
Donald Trump,Adults,5/26/2020,42.756754,46.939877,38.573631,53.453191,58.734387,48.171995,26/05/2020 22:29
Donald Trump,Voters,5/26/2020,42.812703,46.728052,38.897354,53.806931,57.590174,50.023688,26/05/2020 22:31
Donald Trump,All polls,5/26/2020,42.794161,46.882054,38.706268,53.577824,58.064648,49.091,26/05/2020 22:28
Donald Trump,Adults,5/25/2020,42.730804,46.818654,38.642953,53.364728,58.449409,48.280047,25/05/2020 11:14
Donald Trump,Voters,5/25/2020,42.800166,46.695339,38.904992,53.727529,57.485304,49.969754,25/05/2020 11:18
Donald Trump,All polls,5/25/2020,42.744451,46.773028,38.715874,53.468904,57.759354,49.178454,25/05/2020 11:08
Donald Trump,Voters,5/24/2020,43.037367,46.926077,39.148656,53.606342,57.33403,49.878654,25/05/2020 11:20
Donald Trump,Adults,5/24/2020,42.730804,46.81867,38.642938,53.364728,58.449426,48.28003,25/05/2020 11:15
Donald Trump,All polls,5/24/2020,42.929668,46.974034,38.885302,53.365876,57.651568,49.080183,25/05/2020 11:11
Donald Trump,Voters,5/23/2020,43.037367,46.926077,39.148656,53.606342,57.334031,49.878654,25/05/2020 11:21
Donald Trump,All polls,5/23/2020,42.929668,46.974021,38.885315,53.365876,57.651565,49.080187,25/05/2020 11:13
Donald Trump,Adults,5/23/2020,42.730804,46.818671,38.642937,53.364728,58.449428,48.280028,25/05/2020 11:17
Donald Trump,Adults,5/22/2020,42.730804,46.818661,38.642947,53.364728,58.449405,48.280051,22/05/2020 14:43
Donald Trump,Voters,5/22/2020,43.037367,46.926075,39.148658,53.606342,57.33403,49.878654,22/05/2020 14:45
Donald Trump,All polls,5/22/2020,42.929668,46.974021,38.885315,53.365876,57.651568,49.080184,22/05/2020 14:42
Donald Trump,Voters,5/21/2020,43.228182,47.153905,39.302459,53.413231,57.141631,49.684831,21/05/2020 18:16
Donald Trump,Adults,5/21/2020,42.606297,46.542069,38.670524,53.321552,58.448947,48.194158,21/05/2020 18:14
Donald Trump,All polls,5/21/2020,42.774187,46.81564,38.732734,53.471607,57.749957,49.193258,21/05/2020 18:13
Donald Trump,Adults,5/20/2020,43.364133,47.460967,39.267299,52.308899,57.326639,47.291158,20/05/2020 18:22
Donald Trump,Voters,5/20/2020,43.800054,47.792693,39.807415,52.490543,56.096415,48.884672,20/05/2020 18:24
