ID,Price,neighbourhood,accommodates,Number of bathrooms,Number of Bedrooms,n beds,Review Scores Rating,Number of reviews,listing_url
1293596,50,New Town,2,1.5,1,1,93,679,https://www.airbnb.com/rooms/1293596
1294437,90,West End,2,1,1,1,99,142,https://www.airbnb.com/rooms/1294437
1295662,25,NA,1,1,1,1,98,31,https://www.airbnb.com/rooms/1295662
1299886,51,West End,2,1,1,1,96,161,https://www.airbnb.com/rooms/1299886
1300059,55,West End,2,1,1,2,97,171,https://www.airbnb.com/rooms/1300059
1302129,60,Old Town,3,1,1,1,96,126,https://www.airbnb.com/rooms/1302129
1303754,120,Stockbridge,4,1,2,2,85,27,https://www.airbnb.com/rooms/1303754
1305081,77,Leith,4,1,2,4,95,115,https://www.airbnb.com/rooms/1305081
1307911,50,Bruntsfield,2,1,1,1,97,421,https://www.airbnb.com/rooms/1307911
1310392,139,Leith,6,1,3,3,91,21,https://www.airbnb.com/rooms/1310392
1312592,39,Leith,2,1,1,1,94,13,https://www.airbnb.com/rooms/1312592
1313180,55,NA,3,1,2,2,88,24,https://www.airbnb.com/rooms/1313180
1316783,54,West End,16,3,5,16,91,132,https://www.airbnb.com/rooms/1316783
1322168,55,West End,4,1,1,1,98,162,https://www.airbnb.com/rooms/1322168
1323907,139,Stockbridge,4,2,2,2,97,13,https://www.airbnb.com/rooms/1323907
1324978,77,NA,2,1,1,1,100,4,https://www.airbnb.com/rooms/1324978
1325138,55,NA,2,1,1,1,91,36,https://www.airbnb.com/rooms/1325138
1325142,60,West End,2,1,1,1,86,7,https://www.airbnb.com/rooms/1325142
1325148,60,West End,3,1,1,2,93,56,https://www.airbnb.com/rooms/1325148
1329076,94,New Town,4,1,2,2,99,170,https://www.airbnb.com/rooms/1329076
1332098,75,Leith,4,2,2,2,85,60,https://www.airbnb.com/rooms/1332098
1339376,48,Bruntsfield,2,2,1,1,99,298,https://www.airbnb.com/rooms/1339376
1340104,160,Southside,7,1,3,4,87,10,https://www.airbnb.com/rooms/1340104
1342010,60,Tollcross,2,1,1,1,97,36,https://www.airbnb.com/rooms/1342010
1343731,251,Tollcross,16,1.5,6,14,NA,0,https://www.airbnb.com/rooms/1343731
1345499,35,Haymarket,2,1.5,1,1,96,226,https://www.airbnb.com/rooms/1345499
1346640,120,New Town,3,1,1,1,99,109,https://www.airbnb.com/rooms/1346640
1353718,300,Leith,6,1.5,3,4,96,12,https://www.airbnb.com/rooms/1353718
1355257,60,Leith,2,1,1,2,90,36,https://www.airbnb.com/rooms/1355257
1357087,40,Southside,2,1,1,1,98,157,https://www.airbnb.com/rooms/1357087
1358157,30,NA,2,1,1,1,96,66,https://www.airbnb.com/rooms/1358157
1360543,85,West End,2,NA,1,1,93,18,https://www.airbnb.com/rooms/1360543
1364849,50,Old Town,2,1,1,1,90,80,https://www.airbnb.com/rooms/1364849
1367733,NA,Old Town,4,1,1,1,93,6,https://www.airbnb.com/rooms/1367733
1369628,120,Southside,5,1,3,3,80,10,https://www.airbnb.com/rooms/1369628
1372687,137,West End,4,1,2,3,100,1,https://www.airbnb.com/rooms/1372687
1373788,45,NA,2,1,1,1,92,59,https://www.airbnb.com/rooms/1373788
1375164,42,NA,2,1,1,1,85,42,https://www.airbnb.com/rooms/1375164
1376104,200,Southside,5,1,2,2,87,51,https://www.airbnb.com/rooms/1376104
1376689,85,New Town,2,1,1,1,94,54,https://www.airbnb.com/rooms/1376689
1382020,60,New Town,4,1,1,1,89,96,https://www.airbnb.com/rooms/1382020
1382074,70,Old Town,4,1,1,2,95,128,https://www.airbnb.com/rooms/1382074
1389925,118,Old Town,11,2,3,9,80,6,https://www.airbnb.com/rooms/1389925
1396797,82,Leith,4,1,1,2,89,89,https://www.airbnb.com/rooms/1396797
1396824,65,Cannonmills,2,1,1,1,97,62,https://www.airbnb.com/rooms/1396824
1412185,30,Old Town,1,1,1,1,92,171,https://www.airbnb.com/rooms/1412185
1429868,390,Leith,12,2,5,9,98,139,https://www.airbnb.com/rooms/1429868
1432796,60,Leith,2,1,1,1,95,62,https://www.airbnb.com/rooms/1432796
1433129,60,Leith,2,1,1,1,96,29,https://www.airbnb.com/rooms/1433129
1436447,30,NA,2,1,1,1,98,232,https://www.airbnb.com/rooms/1436447
1436888,60,Haymarket,2,1,1,1,97,197,https://www.airbnb.com/rooms/1436888
1437268,47,Leith,2,1,1,1,97,180,https://www.airbnb.com/rooms/1437268
1438276,95,Marchmont,2,1,1,1,97,119,https://www.airbnb.com/rooms/1438276
1440024,175,Leith,4,1,2,2,100,6,https://www.airbnb.com/rooms/1440024
1440911,50,Marchmont,2,1,1,1,98,21,https://www.airbnb.com/rooms/1440911
1443526,51,Stockbridge,2,1,1,1,94,78,https://www.airbnb.com/rooms/1443526
1445249,130,Old Town,4,1,3,3,95,15,https://www.airbnb.com/rooms/1445249
1448024,185,Old Town,6,1,3,3,98,44,https://www.airbnb.com/rooms/1448024
1449535,500,Cannonmills,6,2,2,2,98,134,https://www.airbnb.com/rooms/1449535
1449545,35,NA,2,1.5,1,1,96,42,https://www.airbnb.com/rooms/1449545
1452111,35,Leith,2,1,1,1,96,39,https://www.airbnb.com/rooms/1452111
1455048,80,Old Town,4,1,1,2,96,213,https://www.airbnb.com/rooms/1455048
1455678,80,Southside,1,1,1,1,98,11,https://www.airbnb.com/rooms/1455678
1455797,75,Newington,1,1.5,1,1,100,7,https://www.airbnb.com/rooms/1455797
1457502,135,Cannonmills,6,1,2,3,95,168,https://www.airbnb.com/rooms/1457502
1459062,100,Old Town,3,1,1,2,93,16,https://www.airbnb.com/rooms/1459062
1459146,45,West End,2,1,1,1,99,40,https://www.airbnb.com/rooms/1459146
1461652,53,Leith,2,1,1,1,96,14,https://www.airbnb.com/rooms/1461652
1464905,98,Leith,4,1,NA,2,93,17,https://www.airbnb.com/rooms/1464905
1466756,130,Old Town,6,1,3,3,93,170,https://www.airbnb.com/rooms/1466756
1466786,44,NA,2,0.5,1,2,95,103,https://www.airbnb.com/rooms/1466786
1471134,66,NA,1,1,1,1,NA,0,https://www.airbnb.com/rooms/1471134
1474278,49,Leith,2,1,1,1,100,2,https://www.airbnb.com/rooms/1474278
1482995,139,Old Town,7,2,3,5,94,38,https://www.airbnb.com/rooms/1482995
1506509,120,New Town,6,1,3,4,96,213,https://www.airbnb.com/rooms/1506509
1514963,100,West End,4,1,2,2,89,200,https://www.airbnb.com/rooms/1514963
1517897,40,Old Town,2,1,1,1,98,164,https://www.airbnb.com/rooms/1517897
1520120,85,Old Town,5,2,3,3,95,203,https://www.airbnb.com/rooms/1520120
1520883,39,New Town,4,1,1,2,95,222,https://www.airbnb.com/rooms/1520883
1520971,44,New Town,4,1,1,2,97,96,https://www.airbnb.com/rooms/1520971
1521006,39,New Town,2,1,1,1,95,262,https://www.airbnb.com/rooms/1521006
1521555,125,Cannonmills,4,1,1,1,100,100,https://www.airbnb.com/rooms/1521555
1523279,40,Leith,2,1,1,1,90,4,https://www.airbnb.com/rooms/1523279
1533442,280,Cannonmills,7,3,3,3,100,101,https://www.airbnb.com/rooms/1533442
1545462,80,Morningside,2,1.5,1,1,100,1,https://www.airbnb.com/rooms/1545462
1552979,45,NA,2,1,1,1,NA,0,https://www.airbnb.com/rooms/1552979
1553455,100,Old Town,6,1,2,3,93,49,https://www.airbnb.com/rooms/1553455
1556996,120,Old Town,4,1,1,1,99,40,https://www.airbnb.com/rooms/1556996
1558442,126,Leith,4,1,2,2,100,3,https://www.airbnb.com/rooms/1558442
1559053,144,West End,4,1,1,1,90,2,https://www.airbnb.com/rooms/1559053
1559515,288,New Town,6,4,3,5,95,12,https://www.airbnb.com/rooms/1559515
1573428,65,Newington,2,1,1,1,100,248,https://www.airbnb.com/rooms/1573428
1588570,99,Old Town,2,1,1,1,98,130,https://www.airbnb.com/rooms/1588570
1590166,125,New Town,4,1,2,2,96,188,https://www.airbnb.com/rooms/1590166
1612493,35,NA,2,1.5,1,2,95,64,https://www.airbnb.com/rooms/1612493
1630710,80,Old Town,6,2,2,3,93,204,https://www.airbnb.com/rooms/1630710
1636331,99,Leith,2,1,1,1,92,24,https://www.airbnb.com/rooms/1636331
1643339,118,Marchmont,6,1.5,3,3,94,93,https://www.airbnb.com/rooms/1643339
1650411,60,New Town,2,1,1,1,94,313,https://www.airbnb.com/rooms/1650411
1676884,155,Old Town,6,1,2,5,94,161,https://www.airbnb.com/rooms/1676884
1705648,69,Old Town,4,1,1,2,95,245,https://www.airbnb.com/rooms/1705648
1724079,75,New Town,2,1,NA,1,94,190,https://www.airbnb.com/rooms/1724079
1739108,166,Haymarket,6,2,2,3,90,2,https://www.airbnb.com/rooms/1739108
1744689,83,Old Town,4,1,1,2,95,378,https://www.airbnb.com/rooms/1744689
1750537,45,Cannonmills,2,1,1,1,100,1,https://www.airbnb.com/rooms/1750537
1750577,55,New Town,2,1,1,1,99,207,https://www.airbnb.com/rooms/1750577
1757457,150,Marchmont,5,1,3,4,100,2,https://www.airbnb.com/rooms/1757457
1757946,150,Marchmont,5,1.5,2,3,90,4,https://www.airbnb.com/rooms/1757946
1771945,35,NA,2,1,1,1,98,86,https://www.airbnb.com/rooms/1771945
1788889,45,Newington,2,1,1,1,95,267,https://www.airbnb.com/rooms/1788889
1794037,50,West End,4,1,1,2,92,166,https://www.airbnb.com/rooms/1794037
1800764,38,NA,2,1,1,1,96,37,https://www.airbnb.com/rooms/1800764
1803803,70,NA,3,1,1,2,98,146,https://www.airbnb.com/rooms/1803803
1803982,148,Leith,7,1,4,4,95,35,https://www.airbnb.com/rooms/1803982
1813469,75,Cannonmills,4,1,2,3,97,168,https://www.airbnb.com/rooms/1813469
1814973,69,Leith,2,1,1,1,99,32,https://www.airbnb.com/rooms/1814973
1821877,50,West End,2,1,1,1,100,1,https://www.airbnb.com/rooms/1821877
1824159,85,Bruntsfield,6,1,2,2,96,27,https://www.airbnb.com/rooms/1824159
1824918,110,Stockbridge,4,1.5,2,2,100,58,https://www.airbnb.com/rooms/1824918
1830150,84,Old Town,4,1,1,3,93,221,https://www.airbnb.com/rooms/1830150
1838241,150,Marchmont,2,1,1,1,97,7,https://www.airbnb.com/rooms/1838241
1855910,55,NA,5,1,1,3,94,253,https://www.airbnb.com/rooms/1855910
1885520,35,NA,3,1,1,2,95,117,https://www.airbnb.com/rooms/1885520
1894952,285,New Town,11,3,5,10,96,80,https://www.airbnb.com/rooms/1894952
1904499,175,New Town,6,2,2,2,88,23,https://www.airbnb.com/rooms/1904499
1916313,85,Leith,2,1,1,1,98,56,https://www.airbnb.com/rooms/1916313
1917933,61,Stockbridge,2,1,1,1,96,283,https://www.airbnb.com/rooms/1917933
1920609,200,Old Town,3,1,1,2,98,232,https://www.airbnb.com/rooms/1920609
1933587,28,NA,1,0.5,1,1,97,60,https://www.airbnb.com/rooms/1933587
1935248,84,Old Town,2,1,1,1,NA,0,https://www.airbnb.com/rooms/1935248
1938087,85,Newington,2,1,1,2,80,2,https://www.airbnb.com/rooms/1938087
1939240,125,Old Town,4,1,2,3,98,126,https://www.airbnb.com/rooms/1939240
1949182,60,Old Town,4,1,1,1,93,361,https://www.airbnb.com/rooms/1949182
1950236,68,New Town,2,1,1,1,97,70,https://www.airbnb.com/rooms/1950236
1951726,105,New Town,4,1,2,3,98,102,https://www.airbnb.com/rooms/1951726
1953087,70,Leith,2,1,1,1,97,13,https://www.airbnb.com/rooms/1953087
1965597,58,Morningside,4,1,1,2,99,354,https://www.airbnb.com/rooms/1965597
1972893,100,New Town,7,1,3,5,93,47,https://www.airbnb.com/rooms/1972893
1973729,300,Cannonmills,14,2,4,10,60,5,https://www.airbnb.com/rooms/1973729
1975209,160,Leith,2,1,1,1,96,88,https://www.airbnb.com/rooms/1975209
1979357,81,Haymarket,6,1,1,3,91,210,https://www.airbnb.com/rooms/1979357
1994325,55,Old Town,4,1,1,2,92,89,https://www.airbnb.com/rooms/1994325
1998782,120,Leith,6,2,3,4,93,30,https://www.airbnb.com/rooms/1998782
2003228,120,Old Town,4,1,2,3,70,3,https://www.airbnb.com/rooms/2003228
2007129,83,Old Town,4,2.5,2,2,96,289,https://www.airbnb.com/rooms/2007129
2010234,28,NA,1,1.5,1,1,100,4,https://www.airbnb.com/rooms/2010234
2022140,250,Cannonmills,11,3,4,7,94,93,https://www.airbnb.com/rooms/2022140
2023772,85,Old Town,2,1,1,1,95,67,https://www.airbnb.com/rooms/2023772
2025732,130,Old Town,4,1,1,2,98,111,https://www.airbnb.com/rooms/2025732
2026733,125,Old Town,6,1,2,4,92,59,https://www.airbnb.com/rooms/2026733
2073734,80,Old Town,6,1,2,4,97,29,https://www.airbnb.com/rooms/2073734
2074896,55,Leith,2,1,1,1,93,190,https://www.airbnb.com/rooms/2074896
2076967,118,Old Town,4,1,1,1,80,2,https://www.airbnb.com/rooms/2076967
2081006,85,Southside,2,1,1,1,100,6,https://www.airbnb.com/rooms/2081006
2085789,22,Leith,1,1,1,1,93,157,https://www.airbnb.com/rooms/2085789
2095137,70,Leith,4,1,1,1,91,57,https://www.airbnb.com/rooms/2095137
2101269,100,Marchmont,2,1,1,1,98,33,https://www.airbnb.com/rooms/2101269
2103557,150,Old Town,2,1,1,1,40,2,https://www.airbnb.com/rooms/2103557
2111205,145,Stockbridge,4,1,2,3,96,181,https://www.airbnb.com/rooms/2111205
2114776,65,Leith,4,1,2,2,94,139,https://www.airbnb.com/rooms/2114776
2124038,58,West End,2,1,1,1,96,69,https://www.airbnb.com/rooms/2124038
2127252,70,NA,4,1,1,2,91,37,https://www.airbnb.com/rooms/2127252
2128930,75,Old Town,1,0.5,1,1,96,160,https://www.airbnb.com/rooms/2128930
2129337,45,Stockbridge,2,1,1,1,97,77,https://www.airbnb.com/rooms/2129337
2130120,99,Morningside,5,2.5,3,4,89,16,https://www.airbnb.com/rooms/2130120
2130644,40,Newington,2,1,1,1,94,47,https://www.airbnb.com/rooms/2130644
2130677,40,Stockbridge,1,1,1,1,98,30,https://www.airbnb.com/rooms/2130677
2134507,100,Leith,8,1,3,4,90,78,https://www.airbnb.com/rooms/2134507
2138066,19,Leith,1,1,1,1,98,178,https://www.airbnb.com/rooms/2138066
2140852,83,New Town,2,1,1,1,99,18,https://www.airbnb.com/rooms/2140852
2149240,50,New Town,2,1,1,3,95,34,https://www.airbnb.com/rooms/2149240
2152932,110,West End,4,1,2,2,NA,0,https://www.airbnb.com/rooms/2152932
2154598,49,Old Town,4,1,1,2,95,328,https://www.airbnb.com/rooms/2154598
2164211,109,New Town,2,1,1,1,100,84,https://www.airbnb.com/rooms/2164211
2165733,40,Newington,1,0.5,1,1,97,190,https://www.airbnb.com/rooms/2165733
2168168,49,Leith,4,1.5,2,2,99,773,https://www.airbnb.com/rooms/2168168
2168352,290,New Town,6,1,3,4,95,58,https://www.airbnb.com/rooms/2168352
2186058,50,Leith,2,2,1,2,95,16,https://www.airbnb.com/rooms/2186058
2187011,70,New Town,2,1,1,1,98,86,https://www.airbnb.com/rooms/2187011
2187735,109,Marchmont,2,1,1,1,99,48,https://www.airbnb.com/rooms/2187735
2214080,130,West End,7,2,2,4,94,11,https://www.airbnb.com/rooms/2214080
2214202,200,Old Town,6,2,2,6,99,159,https://www.airbnb.com/rooms/2214202
2216793,120,Old Town,2,1,1,1,100,67,https://www.airbnb.com/rooms/2216793
2220535,200,Old Town,6,2,2,6,98,163,https://www.airbnb.com/rooms/2220535
2220578,800,New Town,13,6.5,6,7,99,70,https://www.airbnb.com/rooms/2220578
2225760,180,Cannonmills,2,1,1,1,89,20,https://www.airbnb.com/rooms/2225760
2226632,140,New Town,6,1,2,3,97,91,https://www.airbnb.com/rooms/2226632
2239579,49,NA,5,1,2,3,98,8,https://www.airbnb.com/rooms/2239579
2249494,150,New Town,7,2,4,4,86,28,https://www.airbnb.com/rooms/2249494
2255294,35,NA,2,1,1,2,98,43,https://www.airbnb.com/rooms/2255294
2264214,60,Leith,5,1,2,2,NA,0,https://www.airbnb.com/rooms/2264214
2269972,144,Leith,6,2,2,5,95,66,https://www.airbnb.com/rooms/2269972
2294091,105,New Town,7,1,3,5,94,250,https://www.airbnb.com/rooms/2294091
2295392,80,NA,4,1,1,2,99,79,https://www.airbnb.com/rooms/2295392
2317906,90,Tollcross,6,1,2,3,94,53,https://www.airbnb.com/rooms/2317906
2330457,79,Old Town,3,1,1,1,96,218,https://www.airbnb.com/rooms/2330457
2335870,90,Cannonmills,4,1,2,3,98,13,https://www.airbnb.com/rooms/2335870
2361169,45,NA,2,1,1,2,98,9,https://www.airbnb.com/rooms/2361169
2366541,40,Haymarket,2,1,1,1,99,370,https://www.airbnb.com/rooms/2366541
2377895,90,Leith,2,1,1,1,98,73,https://www.airbnb.com/rooms/2377895
2386004,70,Old Town,4,1,1,2,98,405,https://www.airbnb.com/rooms/2386004
2405387,145,Old Town,4,1,2,3,99,240,https://www.airbnb.com/rooms/2405387
2417027,80,Haymarket,2,1,1,1,99,195,https://www.airbnb.com/rooms/2417027
2441264,85,New Town,4,2,2,2,95,242,https://www.airbnb.com/rooms/2441264
2442962,75,Bruntsfield,4,1,2,2,96,18,https://www.airbnb.com/rooms/2442962
2447096,49,Leith,4,1,1,2,96,255,https://www.airbnb.com/rooms/2447096
2450304,75,NA,2,1,1,1,NA,0,https://www.airbnb.com/rooms/2450304
2450998,150,Leith,8,1,3,3,93,3,https://www.airbnb.com/rooms/2450998
2462347,100,Tollcross,4,1.5,2,2,98,227,https://www.airbnb.com/rooms/2462347
2462829,200,Old Town,3,1,1,2,98,222,https://www.airbnb.com/rooms/2462829
2464942,70,Old Town,5,1.5,2,3,96,91,https://www.airbnb.com/rooms/2464942
2469735,200,New Town,4,1,1,3,98,195,https://www.airbnb.com/rooms/2469735
2472871,200,New Town,4,1,1,3,98,170,https://www.airbnb.com/rooms/2472871
2476156,37,Newington,1,1,1,1,93,6,https://www.airbnb.com/rooms/2476156
2477721,35,NA,2,1,1,2,98,66,https://www.airbnb.com/rooms/2477721
2486691,50,Marchmont,2,0,1,1,99,14,https://www.airbnb.com/rooms/2486691
2512222,55,Leith,2,1,1,1,NA,0,https://www.airbnb.com/rooms/2512222
2512394,350,Bruntsfield,8,2,4,4,100,12,https://www.airbnb.com/rooms/2512394
2515153,220,Old Town,4,1,2,3,93,27,https://www.airbnb.com/rooms/2515153
2520614,38,NA,2,1,1,1,96,257,https://www.airbnb.com/rooms/2520614
2541266,43,Leith,1,2,1,1,99,191,https://www.airbnb.com/rooms/2541266
2552486,250,West End,6,3,3,5,98,31,https://www.airbnb.com/rooms/2552486
2556584,85,NA,2,1,1,2,93,58,https://www.airbnb.com/rooms/2556584
2579089,80,West End,2,1,1,1,97,58,https://www.airbnb.com/rooms/2579089
2583724,100,Old Town,4,1,2,3,90,54,https://www.airbnb.com/rooms/2583724
2596493,130,Marchmont,8,1,3,3,89,37,https://www.airbnb.com/rooms/2596493
2616891,75,Leith,2,1,1,0,99,311,https://www.airbnb.com/rooms/2616891
2626697,65,New Town,2,1,0,1,100,16,https://www.airbnb.com/rooms/2626697
2632555,65,Stockbridge,3,2,2,2,100,32,https://www.airbnb.com/rooms/2632555
2633235,68,Morningside,3,1,1,2,96,27,https://www.airbnb.com/rooms/2633235
2634585,115,Leith,7,1,3,6,99,138,https://www.airbnb.com/rooms/2634585
2646944,35,NA,1,1,1,1,98,13,https://www.airbnb.com/rooms/2646944
2647950,85,Bruntsfield,4,1,0,2,99,155,https://www.airbnb.com/rooms/2647950
2658747,70,New Town,2,1,1,1,98,10,https://www.airbnb.com/rooms/2658747
2663553,35,Haymarket,2,1,1,1,82,56,https://www.airbnb.com/rooms/2663553
2677496,85,Old Town,6,2,2,4,93,116,https://www.airbnb.com/rooms/2677496
2682961,139,Marchmont,4,1,2,2,100,4,https://www.airbnb.com/rooms/2682961
2685001,59,Tollcross,2,1,1,1,94,400,https://www.airbnb.com/rooms/2685001
2693446,43,Stockbridge,2,1,1,1,97,79,https://www.airbnb.com/rooms/2693446
2698217,65,Southside,2,1,1,1,95,290,https://www.airbnb.com/rooms/2698217
2707574,35,Leith,2,1,1,1,97,131,https://www.airbnb.com/rooms/2707574
2712876,181,New Town,8,2,4,4,91,15,https://www.airbnb.com/rooms/2712876
2716000,100,Old Town,4,1,1,1,97,489,https://www.airbnb.com/rooms/2716000
2716373,43,West End,2,1,1,1,96,315,https://www.airbnb.com/rooms/2716373
2718642,140,Old Town,4,2,2,3,97,19,https://www.airbnb.com/rooms/2718642
2718758,50,Cannonmills,2,1,1,1,87,68,https://www.airbnb.com/rooms/2718758
2733946,125,Southside,3,1,1,2,NA,0,https://www.airbnb.com/rooms/2733946
2738003,25,Leith,2,1,1,1,97,85,https://www.airbnb.com/rooms/2738003
2738483,53,New Town,2,1,1,1,99,310,https://www.airbnb.com/rooms/2738483
2743819,249,West End,4,1,2,2,98,60,https://www.airbnb.com/rooms/2743819
2749055,91,Old Town,6,1,3,3,93,10,https://www.airbnb.com/rooms/2749055
2755925,109,New Town,2,1,1,1,99,35,https://www.airbnb.com/rooms/2755925
2766168,120,Bruntsfield,4,2,2,2,93,18,https://www.airbnb.com/rooms/2766168
2767071,22,Southside,1,1,1,1,95,111,https://www.airbnb.com/rooms/2767071
2768358,110,West End,8,2,3,4,94,93,https://www.airbnb.com/rooms/2768358
2780508,35,Leith,2,1,1,1,99,110,https://www.airbnb.com/rooms/2780508
2794321,150,Southside,4,1,2,2,86,39,https://www.airbnb.com/rooms/2794321
2796887,45,Leith,4,1,1,2,95,54,https://www.airbnb.com/rooms/2796887
2799593,40,Leith,2,1,1,2,91,35,https://www.airbnb.com/rooms/2799593
2800845,129,Old Town,6,2,2,3,98,171,https://www.airbnb.com/rooms/2800845
2808422,80,Bruntsfield,4,1,2,1,100,6,https://www.airbnb.com/rooms/2808422
2813197,200,West End,6,1,2,6,91,227,https://www.airbnb.com/rooms/2813197
2822076,73,Leith,6,1,3,3,96,59,https://www.airbnb.com/rooms/2822076
2825280,75,Leith,4,1,2,2,95,80,https://www.airbnb.com/rooms/2825280
2831097,85,Leith,4,1,1,2,95,20,https://www.airbnb.com/rooms/2831097
2832508,55,Leith,5,1,2,2,93,79,https://www.airbnb.com/rooms/2832508
2834410,48,New Town,2,1.5,1,1,99,102,https://www.airbnb.com/rooms/2834410
2840524,100,New Town,5,1,2,3,100,188,https://www.airbnb.com/rooms/2840524
2843322,80,New Town,4,1,1,2,99,207,https://www.airbnb.com/rooms/2843322
2852317,40,West End,3,1,1,2,95,33,https://www.airbnb.com/rooms/2852317
2852377,50,West End,3,1,1,2,94,155,https://www.airbnb.com/rooms/2852377
2853024,90,New Town,3,1,1,1,93,196,https://www.airbnb.com/rooms/2853024
2854585,100,Old Town,4,1,2,3,88,37,https://www.airbnb.com/rooms/2854585
2859995,70,Stockbridge,2,1,1,1,93,57,https://www.airbnb.com/rooms/2859995
2861991,46,NA,2,1,1,2,99,43,https://www.airbnb.com/rooms/2861991
2862079,30,NA,1,1,1,1,99,29,https://www.airbnb.com/rooms/2862079
2874401,65,Stockbridge,2,1,1,1,92,120,https://www.airbnb.com/rooms/2874401
2874574,40,Marchmont,2,1,1,1,99,120,https://www.airbnb.com/rooms/2874574
2877843,135,Marchmont,4,1,2,3,94,14,https://www.airbnb.com/rooms/2877843
2884286,76,NA,4,1,2,3,NA,0,https://www.airbnb.com/rooms/2884286
2887068,95,Leith,8,1,2,5,95,23,https://www.airbnb.com/rooms/2887068
2887360,160,Old Town,4,1,2,3,90,25,https://www.airbnb.com/rooms/2887360
2888793,35,Southside,2,1,1,1,NA,0,https://www.airbnb.com/rooms/2888793
2893782,50,Stockbridge,2,1,1,1,99,15,https://www.airbnb.com/rooms/2893782
2896609,157,New Town,2,1,1,1,97,13,https://www.airbnb.com/rooms/2896609
2901653,38,Leith,2,1,1,1,92,66,https://www.airbnb.com/rooms/2901653
