Entity,Code,Year,Mismanaged plastic waste (tonnes),Coastal population,Total population (Gapminder)
Argentina,ARG,1934,NA,NA,12834000
Argentina,ARG,1935,NA,NA,13044000
Argentina,ARG,1936,NA,NA,13260000
Argentina,ARG,1937,NA,NA,13490000
Argentina,ARG,1938,NA,NA,13724000
Argentina,ARG,1939,NA,NA,13984000
Argentina,ARG,1940,NA,NA,14169000
Argentina,ARG,1941,NA,NA,14402000
Argentina,ARG,1942,NA,NA,14638000
Argentina,ARG,1943,NA,NA,14877000
Argentina,ARG,1944,NA,NA,15130000
Argentina,ARG,1945,NA,NA,15390000
Argentina,ARG,1946,NA,NA,15654000
Argentina,ARG,1947,NA,NA,15942000
Argentina,ARG,1948,NA,NA,16307000
Argentina,ARG,1949,NA,NA,16737000
Argentina,ARG,1950,NA,NA,17150335
Argentina,ARG,1951,NA,NA,17506378
Argentina,ARG,1952,NA,NA,17865382
Argentina,ARG,1953,NA,NA,18223955
Argentina,ARG,1954,NA,NA,18579614
Argentina,ARG,1955,NA,NA,18930778
Argentina,ARG,1956,NA,NA,19276813
Argentina,ARG,1957,NA,NA,19617988
Argentina,ARG,1958,NA,NA,19955368
Argentina,ARG,1959,NA,NA,20290620
Argentina,ARG,1960,NA,NA,20625451
Argentina,ARG,1961,NA,NA,20961000
Argentina,ARG,1962,NA,NA,21297317
Argentina,ARG,1963,NA,NA,21633126
Argentina,ARG,1964,NA,NA,21966478
Argentina,ARG,1965,NA,NA,22296628
Argentina,ARG,1966,NA,NA,22622012
Argentina,ARG,1967,NA,NA,22944941
Argentina,ARG,1968,NA,NA,23273148
Argentina,ARG,1969,NA,NA,23616971
Argentina,ARG,1970,NA,NA,23983358
Argentina,ARG,1971,NA,NA,24376109
Argentina,ARG,1972,NA,NA,24791983
Argentina,ARG,1973,NA,NA,25222223
Argentina,ARG,1974,NA,NA,25654154
Argentina,ARG,1975,NA,NA,26078731
Argentina,ARG,1976,NA,NA,26492716
Argentina,ARG,1977,NA,NA,26899177
Argentina,ARG,1978,NA,NA,27303001
Argentina,ARG,1979,NA,NA,27711808
Argentina,ARG,1980,NA,NA,28131040
Argentina,ARG,1981,NA,NA,28561561
Argentina,ARG,1982,NA,NA,29001060
Argentina,ARG,1983,NA,NA,29447973
Argentina,ARG,1984,NA,NA,29899743
Argentina,ARG,1985,NA,NA,30354240
Argentina,ARG,1986,NA,NA,30810984
Argentina,ARG,1987,NA,NA,31269799
Argentina,ARG,1988,NA,NA,31729130
Argentina,ARG,1989,NA,NA,32187173
Argentina,ARG,1990,NA,NA,32642442
Argentina,ARG,1991,NA,NA,33093579
Argentina,ARG,1992,NA,NA,33540023
Argentina,ARG,1993,NA,NA,33982035
Argentina,ARG,1994,NA,NA,34420352
Argentina,ARG,1995,NA,NA,34855160
Argentina,ARG,1996,NA,NA,35287113
Argentina,ARG,1997,NA,NA,35714929
Argentina,ARG,1998,NA,NA,36134642
Argentina,ARG,1999,NA,NA,36541029
Argentina,ARG,2000,NA,NA,36930709
Argentina,ARG,2001,NA,NA,37302116
Argentina,ARG,2002,NA,NA,37657340
Argentina,ARG,2003,NA,NA,38001251
Argentina,ARG,2004,NA,NA,38340778
Argentina,ARG,2005,NA,NA,38681174
Argentina,ARG,2006,NA,NA,39023850
Argentina,ARG,2007,NA,NA,39368066
Argentina,ARG,2008,NA,NA,39714298
Argentina,ARG,2009,NA,NA,40062470
Argentina,ARG,2010,157777,16449245,40412376
Argentina,ARG,2011,NA,NA,40764561
Argentina,ARG,2012,NA,NA,41118986
Argentina,ARG,2013,NA,NA,41473982
Armenia,ARM,1800,NA,NA,413326
Armenia,ARM,1820,NA,NA,413326
Armenia,ARM,1950,NA,NA,1353506
Armenia,ARM,1951,NA,NA,1382982
Armenia,ARM,1952,NA,NA,1419913
Armenia,ARM,1953,NA,NA,1463017
Armenia,ARM,1954,NA,NA,1511188
Armenia,ARM,1955,NA,NA,1563508
Armenia,ARM,1956,NA,NA,1619242
Armenia,ARM,1957,NA,NA,1677837
Armenia,ARM,1958,NA,NA,1738902
Armenia,ARM,1959,NA,NA,1802171
Armenia,ARM,1960,NA,NA,1867396
Armenia,ARM,1961,NA,NA,1934239
Armenia,ARM,1962,NA,NA,2002170
Armenia,ARM,1963,NA,NA,2070427
Armenia,ARM,1964,NA,NA,2138133
Armenia,ARM,1965,NA,NA,2204650
Armenia,ARM,1966,NA,NA,2269475
Armenia,ARM,1967,NA,NA,2332624
Armenia,ARM,1968,NA,NA,2394635
Armenia,ARM,1969,NA,NA,2456370
Armenia,ARM,1970,NA,NA,2518408
Armenia,ARM,1971,NA,NA,2580894
Armenia,ARM,1972,NA,NA,2643464
Armenia,ARM,1973,NA,NA,2705584
Armenia,ARM,1974,NA,NA,2766495
Armenia,ARM,1975,NA,NA,2825650
Armenia,ARM,1976,NA,NA,2882831
Armenia,ARM,1977,NA,NA,2938181
Armenia,ARM,1978,NA,NA,2991954
Armenia,ARM,1979,NA,NA,3044564
Armenia,ARM,1980,NA,NA,3096298
Armenia,ARM,1981,NA,NA,3145885
Armenia,ARM,1982,NA,NA,3192877
Armenia,ARM,1983,NA,NA,3239212
Armenia,ARM,1984,NA,NA,3287588
Armenia,ARM,1985,NA,NA,3339147
Armenia,ARM,1986,NA,NA,3396511
Armenia,ARM,1987,NA,NA,3457054
Armenia,ARM,1988,NA,NA,3510439
Armenia,ARM,1989,NA,NA,3542720
Armenia,ARM,1990,NA,NA,3544695
Armenia,ARM,1991,NA,NA,3512051
Armenia,ARM,1992,NA,NA,3449940
Armenia,ARM,1993,NA,NA,3370373
Armenia,ARM,1994,NA,NA,3290540
Armenia,ARM,1995,NA,NA,3223173
Armenia,ARM,1996,NA,NA,3172185
Armenia,ARM,1997,NA,NA,3134836
Armenia,ARM,1998,NA,NA,3109101
Armenia,ARM,1999,NA,NA,3090624
Armenia,ARM,2000,NA,NA,3076098
Armenia,ARM,2001,NA,NA,3065810
Armenia,ARM,2002,NA,NA,3061067
Armenia,ARM,2003,NA,NA,3060554
Armenia,ARM,2004,NA,NA,3062612
Armenia,ARM,2005,NA,NA,3065954
Armenia,ARM,2006,NA,NA,3069844
Armenia,ARM,2007,NA,NA,3074181
Armenia,ARM,2008,NA,NA,3079087
Armenia,ARM,2009,NA,NA,3084979
Armenia,ARM,2010,NA,NA,3092072
Armenia,ARM,2011,NA,NA,3100236
Armenia,ARM,2012,NA,NA,3108972
Armenia,ARM,2013,NA,NA,3117722
Aruba,ABW,1800,NA,NA,19286
Aruba,ABW,1820,NA,NA,19286
Aruba,ABW,1950,NA,NA,38066
Aruba,ABW,1951,NA,NA,38263
Aruba,ABW,1952,NA,NA,38966
Aruba,ABW,1953,NA,NA,40151
Aruba,ABW,1954,NA,NA,41765
Aruba,ABW,1955,NA,NA,43729
Aruba,ABW,1956,NA,NA,45935
Aruba,ABW,1957,NA,NA,48244
Aruba,ABW,1958,NA,NA,50500
Aruba,ABW,1959,NA,NA,52536
Aruba,ABW,1960,NA,NA,54209
Aruba,ABW,1961,NA,NA,55436
Aruba,ABW,1962,NA,NA,56227
Aruba,ABW,1963,NA,NA,56698
Aruba,ABW,1964,NA,NA,57031
Aruba,ABW,1965,NA,NA,57362
Aruba,ABW,1966,NA,NA,57714
Aruba,ABW,1967,NA,NA,58052
Aruba,ABW,1968,NA,NA,58388
Aruba,ABW,1969,NA,NA,58725
Aruba,ABW,1970,NA,NA,59066
Aruba,ABW,1971,NA,NA,59439
Aruba,ABW,1972,NA,NA,59849
Aruba,ABW,1973,NA,NA,60238
Aruba,ABW,1974,NA,NA,60524
Aruba,ABW,1975,NA,NA,60654
Aruba,ABW,1976,NA,NA,60589
Aruba,ABW,1977,NA,NA,60366
Aruba,ABW,1978,NA,NA,60108
Aruba,ABW,1979,NA,NA,59980
Aruba,ABW,1980,NA,NA,60099
Aruba,ABW,1981,NA,NA,60570
Aruba,ABW,1982,NA,NA,61347
Aruba,ABW,1983,NA,NA,62208
Aruba,ABW,1984,NA,NA,62833
Aruba,ABW,1985,NA,NA,63030
Aruba,ABW,1986,NA,NA,62645
Aruba,ABW,1987,NA,NA,61830
Aruba,ABW,1988,NA,NA,61069
Aruba,ABW,1989,NA,NA,61026
Aruba,ABW,1990,NA,NA,62147
Aruba,ABW,1991,NA,NA,64642
Aruba,ABW,1992,NA,NA,68286
Aruba,ABW,1993,NA,NA,72573
Aruba,ABW,1994,NA,NA,76762
Aruba,ABW,1995,NA,NA,80323
Aruba,ABW,1996,NA,NA,83069
Aruba,ABW,1997,NA,NA,85161
Aruba,ABW,1998,NA,NA,86827
Aruba,ABW,1999,NA,NA,88442
Aruba,ABW,2000,NA,NA,90271
Aruba,ABW,2001,NA,NA,92363
Aruba,ABW,2002,NA,NA,94596
Aruba,ABW,2003,NA,NA,96875
Aruba,ABW,2004,NA,NA,99046
Aruba,ABW,2005,NA,NA,100996
Aruba,ABW,2006,NA,NA,102711
Aruba,ABW,2007,NA,NA,104225
Aruba,ABW,2008,NA,NA,105526
Aruba,ABW,2009,NA,NA,106612
Aruba,ABW,2010,372,137910,107488
Aruba,ABW,2011,NA,NA,108141
Aruba,ABW,2012,NA,NA,108587
Aruba,ABW,2013,NA,NA,108883
Australia,AUS,1700,NA,NA,450000
Australia,AUS,1800,NA,NA,351014
Australia,AUS,1820,NA,NA,334000
Australia,AUS,1821,NA,NA,331000
Australia,AUS,1822,NA,NA,329000
Australia,AUS,1823,NA,NA,329000
Australia,AUS,1824,NA,NA,332000
Australia,AUS,1825,NA,NA,333000
Australia,AUS,1826,NA,NA,330000
Australia,AUS,1827,NA,NA,328000
Australia,AUS,1828,NA,NA,326000
Australia,AUS,1829,NA,NA,326000
Australia,AUS,1830,NA,NA,330000
Australia,AUS,1831,NA,NA,333000
Australia,AUS,1832,NA,NA,338000
Australia,AUS,1833,NA,NA,349000
Australia,AUS,1834,NA,NA,354000
Australia,AUS,1835,NA,NA,358000
Australia,AUS,1836,NA,NA,367000
Australia,AUS,1837,NA,NA,373000
Australia,AUS,1838,NA,NA,388000
Australia,AUS,1839,NA,NA,403000
Australia,AUS,1840,NA,NA,420000
Australia,AUS,1841,NA,NA,448000
Australia,AUS,1842,NA,NA,465000
Australia,AUS,1843,NA,NA,472000
Australia,AUS,1844,NA,NA,482000
Australia,AUS,1845,NA,NA,494000
Australia,AUS,1846,NA,NA,505000
Australia,AUS,1847,NA,NA,518000
Australia,AUS,1848,NA,NA,538000
Australia,AUS,1849,NA,NA,576000
Australia,AUS,1850,NA,NA,605000
Australia,AUS,1851,NA,NA,636000
Australia,AUS,1852,NA,NA,710000
Australia,AUS,1853,NA,NA,795000
Australia,AUS,1854,NA,NA,887000
Australia,AUS,1855,NA,NA,983000
Australia,AUS,1856,NA,NA,1065000
Australia,AUS,1857,NA,NA,1156000
Australia,AUS,1858,NA,NA,1235000
Australia,AUS,1859,NA,NA,1279000
Australia,AUS,1860,NA,NA,1326000
Australia,AUS,1861,NA,NA,1346000
Australia,AUS,1862,NA,NA,1382000
Australia,AUS,1863,NA,NA,1432000
Australia,AUS,1864,NA,NA,1495000
Australia,AUS,1865,NA,NA,1558000
Australia,AUS,1866,NA,NA,1609000
Australia,AUS,1867,NA,NA,1647000
Australia,AUS,1868,NA,NA,1700000
Australia,AUS,1869,NA,NA,1750000
Australia,AUS,1870,NA,NA,1775000
Australia,AUS,1871,NA,NA,1675000
Australia,AUS,1872,NA,NA,1722000
Australia,AUS,1873,NA,NA,1769000
Australia,AUS,1874,NA,NA,1822000
Australia,AUS,1875,NA,NA,1874000
Australia,AUS,1876,NA,NA,1929000
Australia,AUS,1877,NA,NA,1995000
Australia,AUS,1878,NA,NA,2062000
Australia,AUS,1879,NA,NA,2127000
Australia,AUS,1880,NA,NA,2197000
Australia,AUS,1881,NA,NA,2269000
Australia,AUS,1882,NA,NA,2348000
Australia,AUS,1883,NA,NA,2447000
Australia,AUS,1884,NA,NA,2556000
Australia,AUS,1885,NA,NA,2650000
Australia,AUS,1886,NA,NA,2741000
Australia,AUS,1887,NA,NA,2835000
Australia,AUS,1888,NA,NA,2932000
Australia,AUS,1889,NA,NA,3022000
Australia,AUS,1890,NA,NA,3107000
Australia,AUS,1891,NA,NA,3196000
Australia,AUS,1892,NA,NA,3274000
Australia,AUS,1893,NA,NA,3334000
Australia,AUS,1894,NA,NA,3395000
Australia,AUS,1895,NA,NA,3460000
Australia,AUS,1896,NA,NA,3523000
Australia,AUS,1897,NA,NA,3586000
Australia,AUS,1898,NA,NA,3642000
Australia,AUS,1899,NA,NA,3691000
Australia,AUS,1900,NA,NA,3741000
Australia,AUS,1901,NA,NA,3795000
Australia,AUS,1902,NA,NA,3850000
Australia,AUS,1903,NA,NA,3896000
Australia,AUS,1904,NA,NA,3946000
Australia,AUS,1905,NA,NA,4004000
Australia,AUS,1906,NA,NA,4062000
Australia,AUS,1907,NA,NA,4127000
Australia,AUS,1908,NA,NA,4197000
Australia,AUS,1909,NA,NA,4278000
Australia,AUS,1910,NA,NA,4375000
Australia,AUS,1911,NA,NA,4500000
Australia,AUS,1912,NA,NA,4661000
Australia,AUS,1913,NA,NA,4821000
Australia,AUS,1914,NA,NA,4933000
Australia,AUS,1915,NA,NA,4971000
Australia,AUS,1916,NA,NA,4955000
Australia,AUS,1917,NA,NA,4950000
Australia,AUS,1918,NA,NA,5032000
Australia,AUS,1919,NA,NA,5193000
Australia,AUS,1920,NA,NA,5358000
Australia,AUS,1921,NA,NA,5461000
Australia,AUS,1922,NA,NA,5574000
Australia,AUS,1923,NA,NA,5697000
Australia,AUS,1924,NA,NA,5819000
Australia,AUS,1925,NA,NA,5943000
Australia,AUS,1926,NA,NA,6064000
Australia,AUS,1927,NA,NA,6188000
Australia,AUS,1928,NA,NA,6304000
Australia,AUS,1929,NA,NA,6396000
Australia,AUS,1930,NA,NA,6469000
Australia,AUS,1931,NA,NA,6527000
Australia,AUS,1932,NA,NA,6579000
Australia,AUS,1933,NA,NA,6631000
Australia,AUS,1934,NA,NA,6682000
Australia,AUS,1935,NA,NA,6732000
Australia,AUS,1936,NA,NA,6783000
Australia,AUS,1937,NA,NA,6841000
Australia,AUS,1938,NA,NA,6904000
Australia,AUS,1939,NA,NA,6971000
Australia,AUS,1940,NA,NA,7042000
Australia,AUS,1941,NA,NA,7111000
Australia,AUS,1942,NA,NA,7173000
Australia,AUS,1943,NA,NA,7236000
Australia,AUS,1944,NA,NA,7309000
Australia,AUS,1945,NA,NA,7389000
Australia,AUS,1946,NA,NA,7474000
Australia,AUS,1947,NA,NA,7578000
Australia,AUS,1948,NA,NA,7715000
Australia,AUS,1949,NA,NA,7919000
Australia,AUS,1950,NA,NA,8177344
Australia,AUS,1951,NA,NA,8398540
Australia,AUS,1952,NA,NA,8604679
Australia,AUS,1953,NA,NA,8804552
Australia,AUS,1954,NA,NA,9004634
Australia,AUS,1955,NA,NA,9209085
Australia,AUS,1956,NA,NA,9419635
Australia,AUS,1957,NA,NA,9635700
Australia,AUS,1958,NA,NA,9854726
Australia,AUS,1959,NA,NA,10072762
Australia,AUS,1960,NA,NA,10286184
Australia,AUS,1961,NA,NA,10493531
Australia,AUS,1962,NA,NA,10697112
Australia,AUS,1963,NA,NA,10903699
Australia,AUS,1964,NA,NA,11122567
Australia,AUS,1965,NA,NA,11359763
Australia,AUS,1966,NA,NA,11617580
Australia,AUS,1967,NA,NA,11892163
Australia,AUS,1968,NA,NA,12175746
Australia,AUS,1969,NA,NA,12457299
Australia,AUS,1970,NA,NA,12728362
Australia,AUS,1971,NA,NA,12987847
Australia,AUS,1972,NA,NA,13236895
Australia,AUS,1973,NA,NA,13472175
Australia,AUS,1974,NA,NA,13690285
Australia,AUS,1975,NA,NA,13889696
Australia,AUS,1976,NA,NA,14067994
Australia,AUS,1977,NA,NA,14227905
Australia,AUS,1978,NA,NA,14379565
Australia,AUS,1979,NA,NA,14536839
Australia,AUS,1980,NA,NA,14709918
Australia,AUS,1981,NA,NA,14901610
Australia,AUS,1982,NA,NA,15109659
Australia,AUS,1983,NA,NA,15332790
Australia,AUS,1984,NA,NA,15567927
Australia,AUS,1985,NA,NA,15812088
Australia,AUS,1986,NA,NA,16066496
Australia,AUS,1987,NA,NA,16330369
Australia,AUS,1988,NA,NA,16596096
Australia,AUS,1989,NA,NA,16853690
Australia,AUS,1990,NA,NA,17096153
Australia,AUS,1991,NA,NA,17320633
Australia,AUS,1992,NA,NA,17529469
Australia,AUS,1993,NA,NA,17727413
Australia,AUS,1994,NA,NA,17921818
Australia,AUS,1995,NA,NA,18118416
Australia,AUS,1996,NA,NA,18319637
Australia,AUS,1997,NA,NA,18525153
Australia,AUS,1998,NA,NA,18734878
Australia,AUS,1999,NA,NA,18947894
Australia,AUS,2000,NA,NA,19164351
Australia,AUS,2001,NA,NA,19382188
Australia,AUS,2002,NA,NA,19604051
Australia,AUS,2003,NA,NA,19840120
Australia,AUS,2004,NA,NA,20103822
Australia,AUS,2005,NA,NA,20403520
Australia,AUS,2006,NA,NA,20744295
Australia,AUS,2007,NA,NA,21119988
Australia,AUS,2008,NA,NA,21513817
Australia,AUS,2009,NA,NA,21902300
Australia,AUS,2010,13889,17235954,22268384
Australia,AUS,2011,NA,NA,22605732
Australia,AUS,2012,NA,NA,22918688
Australia,AUS,2013,NA,NA,23213944
Austria,AUT,1700,NA,NA,2500000
Austria,AUT,1800,NA,NA,3205587
Austria,AUT,1820,NA,NA,3369000
Austria,AUT,1821,NA,NA,3386000
Austria,AUT,1822,NA,NA,3402000
Austria,AUT,1823,NA,NA,3419000
Austria,AUT,1824,NA,NA,3436000
Austria,AUT,1825,NA,NA,3452000
Austria,AUT,1826,NA,NA,3469000
Austria,AUT,1827,NA,NA,3486000
Austria,AUT,1828,NA,NA,3504000
Austria,AUT,1829,NA,NA,3521000
Austria,AUT,1830,NA,NA,3538000
Austria,AUT,1831,NA,NA,3555000
Austria,AUT,1832,NA,NA,3573000
Austria,AUT,1833,NA,NA,3590000
Austria,AUT,1834,NA,NA,3608000
Austria,AUT,1835,NA,NA,3626000
Austria,AUT,1836,NA,NA,3614000
Austria,AUT,1837,NA,NA,3662000
Austria,AUT,1838,NA,NA,3680000
Austria,AUT,1839,NA,NA,3698000
Austria,AUT,1840,NA,NA,3716000
Austria,AUT,1841,NA,NA,3739000
Austria,AUT,1842,NA,NA,3762000
Austria,AUT,1843,NA,NA,3785000
Austria,AUT,1844,NA,NA,3808000
Austria,AUT,1845,NA,NA,3831000
Austria,AUT,1846,NA,NA,3855000
Austria,AUT,1847,NA,NA,3878000
Austria,AUT,1848,NA,NA,3902000
Austria,AUT,1849,NA,NA,3926000
Austria,AUT,1850,NA,NA,3950000
Austria,AUT,1851,NA,NA,3978000
Austria,AUT,1852,NA,NA,4006000
Austria,AUT,1853,NA,NA,4035000
Austria,AUT,1854,NA,NA,4063000
Austria,AUT,1855,NA,NA,4092000
Austria,AUT,1856,NA,NA,4120000
Austria,AUT,1857,NA,NA,4150000
Austria,AUT,1858,NA,NA,4178000
Austria,AUT,1859,NA,NA,4206000
Austria,AUT,1860,NA,NA,4235000
Austria,AUT,1861,NA,NA,4263000
Austria,AUT,1862,NA,NA,4292000
Austria,AUT,1863,NA,NA,4321000
Austria,AUT,1864,NA,NA,4350000
Austria,AUT,1865,NA,NA,4380000
Austria,AUT,1866,NA,NA,4409000
Austria,AUT,1867,NA,NA,4439000
Austria,AUT,1868,NA,NA,4469000
Austria,AUT,1869,NA,NA,4499000
Austria,AUT,1870,NA,NA,4520000
Austria,AUT,1871,NA,NA,4562000
Austria,AUT,1872,NA,NA,4604000
Austria,AUT,1873,NA,NA,4646000
Austria,AUT,1874,NA,NA,4688000
Austria,AUT,1875,NA,NA,4730000
Austria,AUT,1876,NA,NA,4772000
Austria,AUT,1877,NA,NA,4815000
Austria,AUT,1878,NA,NA,4857000
Austria,AUT,1879,NA,NA,4899000
Austria,AUT,1880,NA,NA,4941000
Austria,AUT,1881,NA,NA,4985000
Austria,AUT,1882,NA,NA,5030000
Austria,AUT,1883,NA,NA,5075000
Austria,AUT,1884,NA,NA,5121000
Austria,AUT,1885,NA,NA,5166000
Austria,AUT,1886,NA,NA,5212000
Austria,AUT,1887,NA,NA,5257000
Austria,AUT,1888,NA,NA,5303000
Austria,AUT,1889,NA,NA,5348000
Austria,AUT,1890,NA,NA,5394000
Austria,AUT,1891,NA,NA,5446000
Austria,AUT,1892,NA,NA,5504000
Austria,AUT,1893,NA,NA,5563000
Austria,AUT,1894,NA,NA,5622000
Austria,AUT,1895,NA,NA,5680000
Austria,AUT,1896,NA,NA,5739000
Austria,AUT,1897,NA,NA,5798000
Austria,AUT,1898,NA,NA,5856000
Austria,AUT,1899,NA,NA,5915000
Austria,AUT,1900,NA,NA,5973000
Austria,AUT,1901,NA,NA,6035000
Austria,AUT,1902,NA,NA,6099000
Austria,AUT,1903,NA,NA,6164000
Austria,AUT,1904,NA,NA,6228000
Austria,AUT,1905,NA,NA,6292000
Austria,AUT,1906,NA,NA,6357000
Austria,AUT,1907,NA,NA,6421000
Austria,AUT,1908,NA,NA,6485000
Austria,AUT,1909,NA,NA,6550000
Austria,AUT,1910,NA,NA,6614000
Austria,AUT,1911,NA,NA,6669000
Austria,AUT,1912,NA,NA,6724000
Austria,AUT,1913,NA,NA,6767000
Austria,AUT,1914,NA,NA,6806000
Austria,AUT,1915,NA,NA,6843000
Austria,AUT,1916,NA,NA,6825000
Austria,AUT,1917,NA,NA,6785000
Austria,AUT,1918,NA,NA,6727000
Austria,AUT,1919,NA,NA,6420000
Austria,AUT,1920,NA,NA,6455000
Austria,AUT,1921,NA,NA,6504000
Austria,AUT,1922,NA,NA,6528000
Austria,AUT,1923,NA,NA,6543000
Austria,AUT,1924,NA,NA,6562000
Austria,AUT,1925,NA,NA,6582000
Austria,AUT,1926,NA,NA,6603000
Austria,AUT,1927,NA,NA,6623000
Austria,AUT,1928,NA,NA,6643000
Austria,AUT,1929,NA,NA,6664000
Austria,AUT,1930,NA,NA,6684000
Austria,AUT,1931,NA,NA,6705000
Austria,AUT,1932,NA,NA,6725000
Austria,AUT,1933,NA,NA,6746000
Austria,AUT,1934,NA,NA,6760000
Austria,AUT,1935,NA,NA,6761000
Austria,AUT,1936,NA,NA,6758000
Austria,AUT,1937,NA,NA,6755000
Austria,AUT,1938,NA,NA,6753000
Austria,AUT,1939,NA,NA,6653000
Austria,AUT,1940,NA,NA,6705000
Austria,AUT,1941,NA,NA,6745000
Austria,AUT,1942,NA,NA,6783000
Austria,AUT,1943,NA,NA,6808000
Austria,AUT,1944,NA,NA,6834000
Austria,AUT,1945,NA,NA,6799000
Austria,AUT,1946,NA,NA,7000000
Austria,AUT,1947,NA,NA,6971000
Austria,AUT,1948,NA,NA,6956000
Austria,AUT,1949,NA,NA,6943000
Austria,AUT,1950,NA,NA,6936445
Austria,AUT,1951,NA,NA,6930746
Austria,AUT,1952,NA,NA,6929474
Austria,AUT,1953,NA,NA,6931618
Austria,AUT,1954,NA,NA,6936580
Austria,AUT,1955,NA,NA,6944174
Austria,AUT,1956,NA,NA,6954658
Austria,AUT,1957,NA,NA,6968701
Austria,AUT,1958,NA,NA,6987299
Austria,AUT,1959,NA,NA,7011632
Austria,AUT,1960,NA,NA,7042634
Austria,AUT,1961,NA,NA,7080528
Austria,AUT,1962,NA,NA,7124432
Austria,AUT,1963,NA,NA,7172179
Austria,AUT,1964,NA,NA,7220812
Austria,AUT,1965,NA,NA,7268015
Austria,AUT,1966,NA,NA,7312775
Austria,AUT,1967,NA,NA,7355039
Austria,AUT,1968,NA,NA,7394601
Austria,AUT,1969,NA,NA,7431574
Austria,AUT,1970,NA,NA,7465908
Austria,AUT,1971,NA,NA,7497731
Austria,AUT,1972,NA,NA,7526469
Austria,AUT,1973,NA,NA,7550638
Austria,AUT,1974,NA,NA,7568347
Austria,AUT,1975,NA,NA,7578498
Austria,AUT,1976,NA,NA,7580564
Austria,AUT,1977,NA,NA,7575669
Austria,AUT,1978,NA,NA,7566450
Austria,AUT,1979,NA,NA,7556551
Austria,AUT,1980,NA,NA,7548798
Austria,AUT,1981,NA,NA,7544359
Austria,AUT,1982,NA,NA,7543194
Austria,AUT,1983,NA,NA,7545472
Austria,AUT,1984,NA,NA,7550960
Austria,AUT,1985,NA,NA,7559621
Austria,AUT,1986,NA,NA,7570906
Austria,AUT,1987,NA,NA,7585345
Austria,AUT,1988,NA,NA,7605095
Austria,AUT,1989,NA,NA,7632984
Austria,AUT,1990,NA,NA,7670513
Austria,AUT,1991,NA,NA,7719577
Austria,AUT,1992,NA,NA,7778255
Austria,AUT,1993,NA,NA,7839625
Austria,AUT,1994,NA,NA,7894229
Austria,AUT,1995,NA,NA,7935624
Austria,AUT,1996,NA,NA,7960464
Austria,AUT,1997,NA,NA,7971553
Austria,AUT,1998,NA,NA,7976117
Austria,AUT,1999,NA,NA,7984694
Austria,AUT,2000,NA,NA,8004712
Austria,AUT,2001,NA,NA,8038480
Austria,AUT,2002,NA,NA,8083059
Austria,AUT,2003,NA,NA,8134235
Austria,AUT,2004,NA,NA,8185553
Austria,AUT,2005,NA,NA,8232196
Austria,AUT,2006,NA,NA,8273208
Austria,AUT,2007,NA,NA,8309783
Austria,AUT,2008,NA,NA,8341806
Austria,AUT,2009,NA,NA,8369639
Austria,AUT,2010,NA,NA,8393644
Austria,AUT,2011,NA,NA,8413429
Austria,AUT,2012,NA,NA,8428915
Austria,AUT,2013,NA,NA,8441263
Azerbaijan,AZE,1800,NA,NA,879960
Azerbaijan,AZE,1820,NA,NA,879960
Azerbaijan,AZE,1950,NA,NA,2895997
Azerbaijan,AZE,1951,NA,NA,2964962
Azerbaijan,AZE,1952,NA,NA,3044695
Azerbaijan,AZE,1953,NA,NA,3132625
Azerbaijan,AZE,1954,NA,NA,3226823
Azerbaijan,AZE,1955,NA,NA,3326002
Azerbaijan,AZE,1956,NA,NA,3429548
Azerbaijan,AZE,1957,NA,NA,3537490
Azerbaijan,AZE,1958,NA,NA,3650388
Azerbaijan,AZE,1959,NA,NA,3769151
Azerbaijan,AZE,1960,NA,NA,3894494
Azerbaijan,AZE,1961,NA,NA,4026358
Azerbaijan,AZE,1962,NA,NA,4163396
Azerbaijan,AZE,1963,NA,NA,4302765
Azerbaijan,AZE,1964,NA,NA,4440733
Azerbaijan,AZE,1965,NA,NA,4574500
Azerbaijan,AZE,1966,NA,NA,4702919
Azerbaijan,AZE,1967,NA,NA,4826262
Azerbaijan,AZE,1968,NA,NA,4944932
Azerbaijan,AZE,1969,NA,NA,5059921
Azerbaijan,AZE,1970,NA,NA,5172002
Azerbaijan,AZE,1971,NA,NA,5281238
Azerbaijan,AZE,1972,NA,NA,5387375
Azerbaijan,AZE,1973,NA,NA,5490572
Azerbaijan,AZE,1974,NA,NA,5591016
Azerbaijan,AZE,1975,NA,NA,5688997
Azerbaijan,AZE,1976,NA,NA,5784587
Azerbaijan,AZE,1977,NA,NA,5878259
Azerbaijan,AZE,1978,NA,NA,5971198
Azerbaijan,AZE,1979,NA,NA,6064905
Azerbaijan,AZE,1980,NA,NA,6160502
Azerbaijan,AZE,1981,NA,NA,6258490
Azerbaijan,AZE,1982,NA,NA,6358780
Azerbaijan,AZE,1983,NA,NA,6461139
Azerbaijan,AZE,1984,NA,NA,6565062
Azerbaijan,AZE,1985,NA,NA,6670151
Azerbaijan,AZE,1986,NA,NA,6775858
Azerbaijan,AZE,1987,NA,NA,6882160
Azerbaijan,AZE,1988,NA,NA,6989708
Azerbaijan,AZE,1989,NA,NA,7099449
Azerbaijan,AZE,1990,NA,NA,7211692
Azerbaijan,AZE,1991,NA,NA,7327570
Azerbaijan,AZE,1992,NA,NA,7445925
Azerbaijan,AZE,1993,NA,NA,7562075
